offspring_id,stream_off,year_off,origin_off,sex_off,date_off,DOY_off,length_off,distance_mouth_off,intertidal_off,distance_tide_off,otolith_mark_present_off,otolith_mark_id_off,silly_off,fish_id_off,sample_off,dna_tray_code_off,dna_tray_well_code_off,stream_trib_off,spawning_state_off,pre_spawn_off,partial_spawn_off,preyed_upon_off,riverdist_seg_off,riverdist_vert_off,riverdist_snapdist_off,latitude_off,longitude_off,high_tide_off,mating_id,parent_id_sire,parent_id_dam,stream_sire,stream_dam,year_sire,year_dam,origin_sire,origin_dam,sex_sire,sex_dam,date_sire,date_dam,DOY_sire,DOY_dam,length_sire,length_dam,distance_mouth_sire,distance_mouth_dam,intertidal_sire,intertidal_dam,distance_tide_sire,distance_tide_dam,otolith_mark_present_sire,otolith_mark_present_dam,otolith_mark_id_sire,otolith_mark_id_dam,silly_sire,silly_dam,fish_id_sire,fish_id_dam,sample_sire,sample_dam,dna_tray_code_sire,dna_tray_code_dam,dna_tray_well_code_sire,dna_tray_well_code_dam,stream_trib_sire,stream_trib_dam,spawning_state_sire,spawning_state_dam,pre_spawn_sire,pre_spawn_dam,partial_spawn_sire,partial_spawn_dam,preyed_upon_sire,preyed_upon_dam,riverdist_seg_sire,riverdist_seg_dam,riverdist_vert_sire,riverdist_vert_dam,riverdist_snapdist_sire,riverdist_snapdist_dam,latitude_sire,latitude_dam,longitude_sire,longitude_dam,high_tide_sire,high_tide_dam,cross_type
PE16_00412,Erb,2016,Natural,Male,2016-08-30,243,422,0,Intertidal,-198.43027903187576,NO,NA,PERB16,412,0000014445_28,0000014445,28,Erb C,Pink Gill,FALSE,FALSE,FALSE,1,897,126.99917201924592,60.37890595,-148.1498135,198.43027903187576,PE14_01105_PE14_00964,PE14_00964,PE14_01105,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-27,2014-08-31,239,243,470,404,0,14.85867032163992,Intertidal,Intertidal,-198.43027903187576,-183.57160871023584,NO,NO,NA,NA,PERB14,PERB14,964,1105,1400000912_40,1400000922_1,1400000912,1400000922,40,1,Erb C,Erb C,Pink Gill,Alive,NA,NA,NA,NA,NA,NA,1,1,897,882,39.524341642675125,5.928559880988914,60.3775486378716,60.37766786179169,-148.148778066435,-148.14939962354202,198.43027903187576,198.43027903187576,NN
PE16_00420,Erb,2016,Natural,Female,2016-08-30,243,445,0,Intertidal,-198.43027903187576,NO,NA,PERB16,420,0000014445_36,0000014445,36,Erb C,Grey Gill,FALSE,FALSE,FALSE,1,897,126.99917201924592,60.37890595,-148.1498135,198.43027903187576,PE14_01034_PE14_00418,PE14_00418,PE14_01034,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-21,2014-08-28,233,240,369,420,115.85867032172088,0,Intertidal,Intertidal,-82.57160871015492,-198.43027903187576,NO,NO,NA,NA,PERB14,PERB14,418,1034,1400000894_8,1400000914_33,1400000894,1400000914,8,33,Erb C,Erb C,Pink Gill,Pink Gill,NA,NA,NA,NA,NA,NA,1,1,781,897,1.8946537407199584,167.15606045886216,60.3770556127354,60.379247471098,-148.15074623088998,-148.14851708271803,198.43027903187576,198.43027903187576,NN
PE16_00437,Erb,2016,NA,Female,2016-08-30,243,416,137.85867032169904,Intertidal,-60.57160871017675,NA,NA,PERB16,437,0000014456_5,0000014456,5,Erb C,Pink Gill,FALSE,FALSE,FALSE,1,759,5.127692935454024,60.3768940981398,-148.15099125971298,198.43027903187576,PE14_01646_PE14_01003,PE14_01003,PE14_01646,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-28,2014-09-04,240,247,443,416,0,83.85867032158808,Intertidal,Intertidal,-198.43027903187576,-114.5716087102877,NO,NO,NA,NA,PERB14,PERB14,1003,1646,1400000914_2,1400000943_28,1400000914,1400000943,2,28,Erb C,Erb C,Alive,Pink Gill,NA,NA,NA,NA,NA,NA,1,1,897,813,167.15606045886216,5.172092083089605,60.379247471098,60.3772994422236,-148.14851708271803,-148.15043220856998,198.43027903187576,198.43027903187576,NN
PE16_00457,Erb,2016,Natural,Male,2016-08-30,243,408,137.85867032169904,Intertidal,-60.57160871017675,NO,NA,PERB16,457,0000014456_25,0000014456,25,Erb C,Pink Gill,FALSE,FALSE,TRUE,1,759,5.127692935454024,60.3768940981398,-148.15099125971298,198.43027903187576,PE14_00820_PE14_00363,PE14_00363,PE14_00820,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-21,2014-08-26,233,238,375,424,115.85867032172088,124.85867032167982,Intertidal,Intertidal,-82.57160871015492,-73.57160871019596,NO,NO,NA,NA,PERB14,PERB14,363,820,1400000893_1,1400000907_26,1400000893,1400000907,1,26,Erb C,Erb C,Alive,Pink Gill,NA,NA,NA,NA,NA,NA,1,1,781,772,1.8946537407199584,0.4562475236311191,60.3770556127354,60.37700665460449,-148.15074623088998,-148.15088876220898,198.43027903187576,198.43027903187576,NN
PE16_00463,Erb,2016,Natural,Male,2016-08-30,243,425,137.85867032169904,Intertidal,-60.57160871017675,NO,NA,PERB16,463,0000014456_31,0000014456,31,Erb C,Pink Gill,FALSE,FALSE,FALSE,1,759,5.127692935454024,60.3768940981398,-148.15099125971298,198.43027903187576,PE14_00392_PE14_00196,PE14_00196,PE14_00392,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-17,2014-08-21,229,233,392,389,46.85867032159399,115.85867032172088,Intertidal,Intertidal,-151.5716087102818,-82.57160871015492,NO,NO,NA,NA,PERB14,PERB14,196,392,1400000886_41,1400000893_30,1400000886,1400000893,41,30,Erb C,Erb C,Grey Gill,Grey Gill,NA,NA,NA,NA,NA,NA,1,1,850,781,18.09630309032854,1.8946537407199584,60.3773886965365,60.3770556127354,-148.14965356544198,-148.15074623088998,198.43027903187576,198.43027903187576,NN
PE16_00487,Erb,2016,NA,Male,2016-08-28,241,452,66.85867032165004,Intertidal,-131.57160871022575,NA,NA,PERB16,487,0000014417_7,0000014417,7,Erb C,Pink Gill,FALSE,FALSE,FALSE,1,830,30.43924132468469,60.377184124346705,-148.14975164460603,198.43027903187576,PE14_01655_PE14_00898,PE14_00898,PE14_01655,Erb,Erb,2014,2014,Hatchery,Natural,Male,Female,2014-08-27,2014-09-04,239,247,443,432,65.85867032167027,83.85867032158808,Intertidal,Intertidal,-132.5716087102055,-114.5716087102877,YES,NO,WNH12PINKB,NA,PERB14,PERB14,898,1655,1400000911_22,1400000943_37,1400000911,1400000943,22,37,Erb C,Erb C,Pink Gill,Pink Gill,NA,NA,NA,NA,NA,NA,1,1,831,813,41.317912926157696,5.172092083089605,60.3776424543096,60.3772994422236,-148.150665438725,-148.15043220856998,198.43027903187576,198.43027903187576,NH
PE16_00517,Erb,2016,NA,Female,2016-08-28,241,424,66.85867032165004,Intertidal,-131.57160871022575,NA,NA,PERB16,517,0000014417_37,0000014417,37,Erb C,Pink Gill,FALSE,FALSE,FALSE,1,830,30.43924132468469,60.377184124346705,-148.14975164460603,198.43027903187576,PE14_00394_PE14_00494,PE14_00494,PE14_00394,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-21,2014-08-21,233,233,NA,407,115.85867032172088,115.85867032172088,Intertidal,Intertidal,-82.57160871015492,-82.57160871015492,NO,NO,NA,NA,PERB14,PERB14,494,394,1400000895_36,1400000893_32,1400000895,1400000893,36,32,Erb C,Erb C,Rotting,Grey Gill,NA,NA,NA,NA,NA,NA,1,1,781,781,1.8946537407199584,1.8946537407199584,60.3770556127354,60.3770556127354,-148.15074623088998,-148.15074623088998,198.43027903187576,198.43027903187576,NN
PE16_00545,Erb,2016,Natural,Female,2016-08-28,241,408,66.85867032165004,Intertidal,-131.57160871022575,NO,NA,PERB16,545,0000014418_17,0000014418,17,Erb C,Pink Gill,FALSE,FALSE,FALSE,1,830,30.43924132468469,60.377184124346705,-148.14975164460603,198.43027903187576,PE14_01794_PE14_00843,PE14_00843,PE14_01794,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-26,2014-09-06,238,249,394,445,124.85867032167982,119.85867032160252,Intertidal,Intertidal,-73.57160871019596,-78.57160871027327,NO,NO,NA,NA,PERB14,PERB14,843,1794,1400000908_1,1400000950_32,1400000908,1400000950,1,32,Erb C,Erb C,Alive,Grey Gill,NA,NA,NA,NA,NA,NA,1,1,772,777,0.4562475236311191,1.6709728173347755,60.37700665460449,60.3770322420505,-148.15088876220898,-148.150799489492,198.43027903187576,198.43027903187576,NN
PE16_00551,Erb,2016,Natural,Female,2016-08-28,241,409,66.85867032165004,Intertidal,-131.57160871022575,NO,NA,PERB16,551,0000014418_23,0000014418,23,Erb C,Pink Gill,FALSE,FALSE,FALSE,1,830,30.43924132468469,60.377184124346705,-148.14975164460603,198.43027903187576,PE14_01199_PE14_00426,PE14_00426,PE14_01199,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-21,2014-08-31,233,243,393,409,115.85867032172088,76.85867032158865,Intertidal,Intertidal,-82.57160871015492,-121.57160871028714,NO,NO,NA,NA,PERB14,PERB14,426,1199,1400000894_16,1400000923_47,1400000894,1400000923,16,47,Erb C,Erb C,Pink Gill,Rotting,NA,NA,NA,NA,NA,NA,1,1,781,820,1.8946537407199584,14.027225041850928,60.3770556127354,60.3774031858545,-148.15074623088998,-148.15044980475102,198.43027903187576,198.43027903187576,NN
PE16_00553,Erb,2016,Natural,Male,2016-08-28,241,460,66.85867032165004,Intertidal,-131.57160871022575,NO,NA,PERB16,553,0000014418_25,0000014418,25,Erb C,Pink Gill,FALSE,FALSE,FALSE,1,830,30.43924132468469,60.377184124346705,-148.14975164460603,198.43027903187576,PE14_01844_PE14_01578,PE14_01578,PE14_01844,Erb,Erb,2014,2014,Hatchery,Natural,Male,Female,2014-09-04,2014-09-09,247,252,485,NA,170.90945332668036,168.90945332671254,Intertidal,Intertidal,-27.52082570519542,-29.520825705163247,YES,NO,CCH12,NA,PERB14,PERB14,1578,1844,1400000942_8,1400000953_11,1400000942,1400000953,8,11,Erb C,Erb C,Alive,Pink Gill,NA,NA,NA,NA,NA,NA,1,1,725,727,1.190350942361975,2.613268777277127,60.3768403456454,60.376818531830494,-148.151587187887,-148.151551297523,198.43027903187576,198.43027903187576,NH
PE16_00566,Erb,2016,Natural,Male,2016-08-28,241,418,66.85867032165004,Intertidal,-131.57160871022575,NO,NA,PERB16,566,0000014418_38,0000014418,38,Erb C,Pink Gill,FALSE,FALSE,FALSE,1,830,30.43924132468469,60.377184124346705,-148.14975164460603,198.43027903187576,PE14_01085_PE14_01012,PE14_01012,PE14_01085,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-28,2014-08-28,240,240,370,390,0,11.858670321559316,Intertidal,Intertidal,-198.43027903187576,-186.57160871031647,NO,NO,NA,NA,PERB14,PERB14,1012,1085,1400000914_11,1400000915_36,1400000914,1400000915,11,36,Erb C,Erb C,Grey Gill,Pink Gill,NA,NA,NA,NA,NA,NA,1,1,897,885,167.15606045886216,37.47748617610462,60.379247471098,60.3774889658415,-148.14851708271803,-148.148951778328,198.43027903187576,198.43027903187576,NN
PE16_00574,Erb,2016,Natural,Female,2016-08-28,241,432,66.85867032165004,Intertidal,-131.57160871022575,NO,NA,PERB16,574,0000014418_46,0000014418,46,Erb C,Pink Gill,FALSE,FALSE,FALSE,1,830,30.43924132468469,60.377184124346705,-148.14975164460603,198.43027903187576,PE14_00306_PE14_00686,PE14_00686,PE14_00306,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-24,2014-08-20,236,232,376,385,0,196.4302790318247,Intertidal,Intertidal,-198.43027903187576,-2.0000000000510454,NO,NO,NA,NA,PERB14,PERB14,686,306,1400000902_36,1400000891_7,1400000902,1400000891,36,7,Erb C,Erb C,Grey Gill,Alive,NA,NA,NA,NA,NA,NA,1,1,897,699,40.45382217225213,1.0473061929218708,60.377561714816494,60.3769763462356,-148.14872953919502,-148.151939034775,198.43027903187576,198.43027903187576,NN
PE16_00610,Erb,2016,NA,Male,2016-08-30,243,411,137.85867032169904,Intertidal,-60.57160871017675,NA,NA,PERB16,610,0000014459_1,0000014459,1,Erb C,Pink Gill,FALSE,FALSE,FALSE,1,759,5.127692935454024,60.3768940981398,-148.15099125971298,198.43027903187576,PE14_00002_PE14_00576,PE14_00576,PE14_00002,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-23,2014-08-13,235,225,369,397,78.85867032151077,1.858670321620707,Intertidal,Intertidal,-119.571608710365,-196.57160871025508,NO,NO,NA,NA,PERB14,PERB14,576,2,1400000900_22,1400000881_2,1400000900,1400000881,22,2,Erb C,Erb C,Pink Gill,Grey Gill,NA,NA,NA,NA,NA,NA,1,1,818,895,7.926932248942419,46.708895037538355,60.377351591176094,60.3774932248841,-148.15039775793298,-148.148705851372,198.43027903187576,198.43027903187576,NN
PE16_00632,Erb,2016,NA,Female,2016-08-30,243,423,137.85867032169904,Intertidal,-60.57160871017675,NA,NA,PERB16,632,0000014459_23,0000014459,23,Erb C,Pink Gill,FALSE,FALSE,FALSE,1,759,5.127692935454024,60.3768940981398,-148.15099125971298,198.43027903187576,PE14_01393_PE14_01430,PE14_01430,PE14_01393,Erb,Erb,2014,2014,Hatchery,Natural,Male,Female,2014-09-01,2014-09-01,244,244,NA,435,94.85867032168515,94.85867032168515,Intertidal,Intertidal,-103.57160871019062,-103.57160871019062,YES,NO,WNH12PINKB,NA,PERB14,PERB14,1430,1393,1400000928_38,1400000928_1,1400000928,1400000928,38,1,Erb C,Erb C,Pink Gill,Alive,NA,NA,NA,NA,NA,NA,1,1,802,802,9.871663624714252,9.871663624714252,60.37725998415,60.37725998415,-148.1506334875,-148.1506334875,198.43027903187576,198.43027903187576,NH
PE16_00651,Erb,2016,NA,Male,2016-08-30,243,435,137.85867032169904,Intertidal,-60.57160871017675,NA,NA,PERB16,651,0000014459_42,0000014459,42,Erb C,Pink Gill,FALSE,FALSE,FALSE,1,759,5.127692935454024,60.3768940981398,-148.15099125971298,198.43027903187576,PE14_00750_PE14_00530,PE14_00530,PE14_00750,Erb,Erb,2014,2014,Natural,Hatchery,Male,Female,2014-08-23,2014-08-24,235,236,415,403,167.90945332666456,113.85867032158274,Intertidal,Intertidal,-30.520825705211223,-84.57160871029305,NO,YES,NA,CCH12,PERB14,PERB14,530,750,1400000899_24,1400000904_4,1400000899,1400000904,24,4,Erb C,Erb C,Pink Gill,Alive,NA,NA,NA,NA,NA,NA,1,1,728,783,7.560979833116398,4.32584586620531,60.3767745964224,60.3770537604621,-148.151572453735,-148.150687558064,198.43027903187576,198.43027903187576,HN
PE16_00655,Erb,2016,NA,Female,2016-08-30,243,422,137.85867032169904,Intertidal,-60.57160871017675,NA,NA,PERB16,655,0000014459_46,0000014459,46,Erb C,Pink Gill,FALSE,FALSE,FALSE,1,759,5.127692935454024,60.3768940981398,-148.15099125971298,198.43027903187576,PE14_01663_PE14_01269,PE14_01269,PE14_01663,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-31,2014-09-04,243,247,424,425,76.85867032158865,83.85867032158808,Intertidal,Intertidal,-121.57160871028714,-114.5716087102877,NO,NO,NA,NA,PERB14,PERB14,1269,1663,1400000925_21,1400000943_45,1400000925,1400000943,21,45,Erb C,Erb C,Grey Gill,Pink Gill,NA,NA,NA,NA,NA,NA,1,1,820,813,14.027225041850928,5.172092083089605,60.3774031858545,60.3772994422236,-148.15044980475102,-148.15043220856998,198.43027903187576,198.43027903187576,NN
PE16_00683,Erb,2016,NA,Male,2016-09-05,249,438,127.85867032158173,Intertidal,-70.57160871029407,NA,NA,PERB16,683,0000016143_26,0000016143,26,Erb C,Pink Gill,FALSE,TRUE,FALSE,1,769,1.8564604816762256,60.3770056938704,-148.15094270272,198.43027903187576,PE14_01813_PE14_01369,PE14_01369,PE14_01813,Erb,Erb,2014,2014,Hatchery,Hatchery,Male,Female,2014-09-01,2014-09-06,244,249,419,NA,13.858670321660156,119.85867032160252,Intertidal,Intertidal,-184.57160871021563,-78.57160871027327,YES,YES,WNH12PINKB,AFK12B,PERB14,PERB14,1369,1813,1400000927_25,1400000951_3,1400000927,1400000951,25,3,Erb C,Erb C,Pink Gill,Grey Gill,NA,NA,NA,NA,NA,NA,1,1,883,777,20.162530667165168,1.6709728173347755,60.3778426622984,60.3770322420505,-148.149715148419,-148.150799489492,198.43027903187576,198.43027903187576,HH
PE16_00716,Erb,2016,NA,Male,2016-09-01,245,425,0,Intertidal,-198.43027903187576,NA,NA,PERB16,716,0000016084_11,0000016084,11,Erb C,Pink Gill,FALSE,TRUE,FALSE,1,897,9.584916189099983,60.377886599655504,-148.149279134989,198.43027903187576,PE14_01030_PE14_00400,PE14_00400,PE14_01030,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-21,2014-08-28,233,240,416,411,115.85867032172088,0,Intertidal,Intertidal,-82.57160871015492,-198.43027903187576,NO,NO,NA,NA,PERB14,PERB14,400,1030,1400000893_38,1400000914_29,1400000893,1400000914,38,29,Erb C,Erb C,Grey Gill,Pink Gill,NA,NA,NA,NA,NA,NA,1,1,781,897,1.8946537407199584,167.15606045886216,60.3770556127354,60.379247471098,-148.15074623088998,-148.14851708271803,198.43027903187576,198.43027903187576,NN
PE16_00741,Erb,2016,NA,Female,2016-09-01,245,437,0,Intertidal,-198.43027903187576,NA,NA,PERB16,741,0000016084_36,0000016084,36,Erb C,Grey Gill,FALSE,FALSE,FALSE,1,897,9.584916189099983,60.377886599655504,-148.149279134989,198.43027903187576,PE14_00677_PE14_00652,PE14_00652,PE14_00677,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-24,2014-08-24,236,236,414,401,0,0,Intertidal,Intertidal,-198.43027903187576,-198.43027903187576,NO,NO,NA,NA,PERB14,PERB14,652,677,1400000902_2,1400000902_27,1400000902,1400000902,2,27,Erb C,Erb C,Grey Gill,Grey Gill,NA,NA,NA,NA,NA,NA,1,1,897,897,40.45382217225213,40.45382217225213,60.377561714816494,60.377561714816494,-148.14872953919502,-148.14872953919502,198.43027903187576,198.43027903187576,NN
PE16_00744,Erb,2016,NA,Male,2016-09-01,245,424,0,Intertidal,-198.43027903187576,NA,NA,PERB16,744,0000016084_39,0000016084,39,Erb C,Pink Gill,FALSE,FALSE,FALSE,1,897,9.584916189099983,60.377886599655504,-148.149279134989,198.43027903187576,PE14_01655_PE14_01042,PE14_01042,PE14_01655,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-28,2014-09-04,240,247,NA,432,0,83.85867032158808,Intertidal,Intertidal,-198.43027903187576,-114.5716087102877,NO,NO,NA,NA,PERB14,PERB14,1042,1655,1400000914_41,1400000943_37,1400000914,1400000943,41,37,Erb C,Erb C,Unknown,Pink Gill,NA,NA,NA,NA,NA,NA,1,1,897,813,167.15606045886216,5.172092083089605,60.379247471098,60.3772994422236,-148.14851708271803,-148.15043220856998,198.43027903187576,198.43027903187576,NN
PE16_00775,Erb,2016,NA,Female,2016-09-01,245,452,0,Intertidal,-198.43027903187576,NA,NA,PERB16,775,0000016085_22,0000016085,22,Erb C,Pink Gill,FALSE,FALSE,TRUE,1,897,9.584916189099983,60.377886599655504,-148.149279134989,198.43027903187576,PE14_01647_PE14_01042,PE14_01042,PE14_01647,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-28,2014-09-04,240,247,NA,NA,0,83.85867032158808,Intertidal,Intertidal,-198.43027903187576,-114.5716087102877,NO,NO,NA,NA,PERB14,PERB14,1042,1647,1400000914_41,1400000943_29,1400000914,1400000943,41,29,Erb C,Erb C,Unknown,Pink Gill,NA,NA,NA,NA,NA,NA,1,1,897,813,167.15606045886216,5.172092083089605,60.379247471098,60.3772994422236,-148.14851708271803,-148.15043220856998,198.43027903187576,198.43027903187576,NN
PE16_00797,Erb,2016,NA,Female,2016-09-01,245,441,0,Intertidal,-198.43027903187576,NA,NA,PERB16,797,0000016085_44,0000016085,44,Erb C,Grey Gill,FALSE,FALSE,FALSE,1,897,9.584916189099983,60.377886599655504,-148.149279134989,198.43027903187576,PE14_01427_PE14_00751,PE14_00751,PE14_01427,Erb,Erb,2014,2014,Natural,Hatchery,Male,Female,2014-08-24,2014-09-01,236,244,440,425,113.85867032158274,94.85867032168515,Intertidal,Intertidal,-84.57160871029305,-103.57160871019062,NO,YES,NA,WNH12PINKB,PERB14,PERB14,751,1427,1400000904_5,1400000928_35,1400000904,1400000928,5,35,Erb C,Erb C,Pink Gill,Grey Gill,NA,NA,NA,NA,NA,NA,1,1,783,802,4.32584586620531,9.871663624714252,60.3770537604621,60.37725998415,-148.150687558064,-148.1506334875,198.43027903187576,198.43027903187576,HN
PE16_00806,Erb,2016,NA,Male,2016-09-01,245,NA,0,Intertidal,-198.43027903187576,NA,NA,PERB16,806,0000016086_5,0000016086,5,Erb C,Pink Gill,FALSE,FALSE,TRUE,1,897,9.584916189099983,60.377886599655504,-148.149279134989,198.43027903187576,PE14_00911_PE14_00566,PE14_00566,PE14_00911,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-23,2014-08-27,235,239,374,396,78.85867032151077,65.85867032167027,Intertidal,Intertidal,-119.571608710365,-132.5716087102055,NO,NO,NA,NA,PERB14,PERB14,566,911,1400000900_12,1400000911_35,1400000900,1400000911,12,35,Erb C,Erb C,Pink Gill,Grey Gill,NA,NA,NA,NA,NA,NA,1,1,818,831,7.926932248942419,41.317912926157696,60.377351591176094,60.3776424543096,-148.15039775793298,-148.150665438725,198.43027903187576,198.43027903187576,NN
PE16_00813,Erb,2016,NA,Male,2016-09-01,245,437,0,Intertidal,-198.43027903187576,NA,NA,PERB16,813,0000016086_12,0000016086,12,Erb C,Pink Gill,FALSE,FALSE,FALSE,1,897,9.584916189099983,60.377886599655504,-148.149279134989,198.43027903187576,PE14_01153_PE14_00944,PE14_00944,PE14_01153,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-27,2014-08-31,239,243,428,419,280.4153228373308,14.85867032163992,Upstream,Intertidal,81.985043805455,-183.57160871023584,NO,NO,NA,NA,PERB14,PERB14,944,1153,1400000912_20,1400000923_1,1400000912,1400000923,20,1,Erb C,Erb C,Pink Gill,Pink Gill,NA,NA,NA,NA,NA,NA,1,1,614,882,5.4218411959668575,5.928559880988914,60.376767011578494,60.37766786179169,-148.153222836165,-148.14939962354202,198.43027903187576,198.43027903187576,NN
PE16_00895,Erb,2016,NA,Male,2016-08-28,241,412,0,Intertidal,-198.43027903187576,NA,NA,PERB16,895,0000014428_46,0000014428,46,Erb C,Grey Gill,FALSE,FALSE,FALSE,1,897,79.88379522328655,60.3784955688866,-148.14961983710498,198.43027903187576,PE14_01221_PE14_00778,PE14_00778,PE14_01221,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-24,2014-08-31,236,243,384,420,113.85867032158274,76.85867032158865,Intertidal,Intertidal,-84.57160871029305,-121.57160871028714,NO,NO,NA,NA,PERB14,PERB14,778,1221,1400000904_32,1400000924_21,1400000904,1400000924,32,21,Erb C,Erb C,Grey Gill,Grey Gill,NA,NA,NA,NA,NA,NA,1,1,783,820,4.32584586620531,14.027225041850928,60.3770537604621,60.3774031858545,-148.150687558064,-148.15044980475102,198.43027903187576,198.43027903187576,NN
PE16_00913,Erb,2016,Natural,Male,2016-08-28,241,443,273.4153228373965,Upstream,74.98504380552072,NO,NA,PERB16,913,0000014426_16,0000014426,16,Erb C,Alive,FALSE,FALSE,FALSE,1,621,7.835625794614705,60.37678,-148.15309,198.43027903187576,PP14_00952_PP14_00937,PP14_00937,PP14_00952,Paddy,Paddy,2014,2014,Hatchery,Hatchery,Male,Female,2014-09-02,2014-09-02,245,245,431,435,133.5592400369229,133.5592400369229,Intertidal,Intertidal,-141.59259121689476,-141.59259121689476,YES,YES,WNH12PINKB,AFK12B,PPADDY14,PPADDY14,937,952,1400000933_22,1400000933_37,1400000933,1400000933,22,37,Paddy C,Paddy C,Alive,Pink Gill,NA,NA,NA,NA,NA,NA,4,4,31,31,9.704052789724209,9.704052789724209,60.413997739216896,60.413997739216896,-148.06973492648498,-148.06973492648498,275.15183125381765,275.15183125381765,HH
PE16_00942,Erb,2016,Natural,Female,2016-08-28,241,464,273.4153228373965,Upstream,74.98504380552072,NO,NA,PERB16,942,0000014426_45,0000014426,45,Erb C,Pink Gill,FALSE,FALSE,FALSE,1,621,7.835625794614705,60.37678,-148.15309,198.43027903187576,PE14_01778_PE14_00837,PE14_00837,PE14_01778,Erb,Erb,2014,2014,Natural,Natural,Male,Female,2014-08-26,2014-09-06,238,249,473,443,124.85867032167982,119.85867032160252,Intertidal,Intertidal,-73.57160871019596,-78.57160871027327,NO,NO,NA,NA,PERB14,PERB14,837,1778,1400000907_43,1400000950_16,1400000907,1400000950,43,16,Erb C,Erb C,Pink Gill,Alive,NA,NA,NA,NA,NA,NA,1,1,772,777,0.4562475236311191,1.6709728173347755,60.37700665460449,60.3770322420505,-148.15088876220898,-148.150799489492,198.43027903187576,198.43027903187576,NN
